,USD,JPY,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,BGN,TRY,HRK,RUB,CNY,IDR,MYR,PHP,THB,RON,BRL,MXN,INR,ILS,date
160,0.949,101.42,0.57481,36.048,7.4645,15.6466,0.631,259.54,3.8046,0.5701,0.4097,4.201,19817.0,8.3515,206.6757,42.264,1.5661,71.9,8.3245,582709.0,1.6196,1.3982,7.4145,1060.76,2.0271,1.641,6.6925,,,,,,,,,,,,,,,2000-06-09
161,0.949,101.42,0.57481,36.048,7.4645,15.6466,0.631,259.54,3.8046,0.5701,0.4097,4.201,19817.0,8.3515,206.6757,42.264,1.5661,71.9,8.3245,582709.0,1.6196,1.3982,7.4145,1060.76,2.0271,1.641,6.6925,,,,,,,,,,,,,,,2000-06-10
162,0.949,101.42,0.57481,36.048,7.4645,15.6466,0.631,259.54,3.8046,0.5701,0.4097,4.201,19817.0,8.3515,206.6757,42.264,1.5661,71.9,8.3245,582709.0,1.6196,1.3982,7.4145,1060.76,2.0271,1.641,6.6925,,,,,,,,,,,,,,,2000-06-11
163,0.9527,101.55,0.57471,36.003,7.4652,15.6466,0.6303,259.5,3.8084,0.5703,0.4107,4.1917,19921.0,8.317,206.7203,42.013,1.5624,71.86,8.305,584390.0,1.6162,1.4058,7.4232,1060.41,2.0244,1.6411,6.708,,,,,,,,,,,,,,,2000-06-12
164,0.9583,102.05,0.57491,36.085,7.4635,15.6466,0.633,259.85,3.8308,0.5726,0.4118,4.2206,20071.0,8.2895,206.8895,41.853,1.5628,72.19,8.284,586757.0,1.6075,1.4102,7.4652,1067.25,2.0255,1.6481,6.7091,,,,,,,,,,,,,,,2000-06-13
165,0.9636,102.52,0.57511,36.045,7.462,15.6466,0.6402,259.74,3.8548,0.5756,0.4133,4.2405,20216.0,8.2185,206.9268,41.86,1.5651,72.85,8.2485,588876.0,1.5996,1.4168,7.5115,1073.98,2.0288,1.6591,6.7097,,,,,,,,,,,,,,,2000-06-14
166,0.9524,100.92,0.57468,36.122,7.4607,15.6466,0.6316,259.69,3.8086,0.5695,0.4109,4.2013,20022.0,8.236,206.9664,42.111,1.5648,72.72,8.224,584895.0,1.5855,1.4011,7.4227,1061.64,2.031,1.6406,6.6192,,,,,,,,,,,,,,,2000-06-15
167,0.9565,101.65,0.57494,36.045,7.4594,15.6466,0.6329,259.74,3.826,0.5712,0.4114,4.2355,20137.0,8.28,206.9448,42.313,1.5611,72.92,8.2485,587316.0,1.5724,1.4097,7.4567,1068.02,2.001,1.6518,6.5559,,,,,,,,,,,,,,,2000-06-16
168,0.9565,101.65,0.57494,36.045,7.4594,15.6466,0.6329,259.74,3.826,0.5712,0.4114,4.2355,20137.0,8.28,206.9448,42.313,1.5611,72.92,8.2485,587316.0,1.5724,1.4097,7.4567,1068.02,2.001,1.6518,6.5559,,,,,,,,,,,,,,,2000-06-17
169,0.9565,101.65,0.57494,36.045,7.4594,15.6466,0.6329,259.74,3.826,0.5712,0.4114,4.2355,20137.0,8.28,206.9448,42.313,1.5611,72.92,8.2485,587316.0,1.5724,1.4097,7.4567,1068.02,2.001,1.6518,6.5559,,,,,,,,,,,,,,,2000-06-18
170,0.964,101.86,0.57515,36.01,7.4577,15.6466,0.6373,259.83,3.857,0.5745,0.4129,4.245,20328.0,8.3065,207.0742,42.444,1.5618,72.87,8.267,591097.0,1.6022,1.4143,7.5147,1081.9,2.0346,1.669,6.6058,,,,,,,,,,,,,,,2000-06-19
171,0.9538,100.62,0.57484,36.008,7.4564,15.6466,0.6326,259.89,3.8176,0.5694,0.4109,4.1953,20133.0,8.249,207.0438,42.215,1.5577,72.61,8.2265,587547.0,1.5786,1.3998,7.436,1067.79,2.0053,1.654,6.5546,,,,,,,,,,,,,,,2000-06-20
172,0.947,99.76,0.57458,35.963,7.4566,15.6466,0.6307,259.85,3.7897,0.5659,0.4101,4.1817,20012.0,8.254,207.0692,42.116,1.5522,72.42,8.223,585505.0,1.5783,1.394,7.3808,1060.1,1.9958,1.6425,6.5461,,,,,,,,,,,,,,,2000-06-21
173,0.9405,99.1,0.57422,35.903,7.4574,15.6466,0.6244,259.99,3.7649,0.563,0.4084,4.169,19922.0,8.2705,207.0463,42.098,1.5451,72.53,8.2135,583766.0,1.5685,1.3876,7.3325,1052.69,1.9855,1.633,6.5224,,,,,,,,,,,,,,,2000-06-22
174,0.9413,98.12,0.57409,35.96,7.4574,15.6466,0.625,259.9,3.7664,0.5625,0.4087,4.173,19963.0,8.2765,207.0829,42.125,1.5521,73.5,8.2025,583990.0,1.5788,1.3876,7.3334,1053.61,2.0012,1.6309,6.4912,,,,,,,,,,,,,,,2000-06-23
175,0.9413,98.12,0.57409,35.96,7.4574,15.6466,0.625,259.9,3.7664,0.5625,0.4087,4.173,19963.0,8.2765,207.0829,42.125,1.5521,73.5,8.2025,583990.0,1.5788,1.3876,7.3334,1053.61,2.0012,1.6309,6.4912,,,,,,,,,,,,,,,2000-06-24
176,0.9413,98.12,0.57409,35.96,7.4574,15.6466,0.625,259.9,3.7664,0.5625,0.4087,4.173,19963.0,8.2765,207.0829,42.125,1.5521,73.5,8.2025,583990.0,1.5788,1.3876,7.3334,1053.61,2.0012,1.6309,6.4912,,,,,,,,,,,,,,,2000-06-25
177,0.9327,98.38,0.57386,35.84,7.4565,15.6466,0.6215,259.85,3.7332,0.5602,0.4072,4.158,19797.0,8.284,207.1108,42.555,1.5478,72.23,8.179,581905.0,1.5687,1.3873,7.2701,1043.25,1.9892,1.6178,6.4076,,,,,,,,,,,,,,,2000-06-26
178,0.9401,99.16,0.57422,35.757,7.4575,15.6466,0.6281,259.91,3.7607,0.5634,0.4089,4.145,19977.0,8.3715,207.2225,42.991,1.5486,72.69,8.2125,584681.0,1.565,1.3939,7.3283,1051.39,1.9968,1.6297,6.4162,,,,,,,,,,,,,,,2000-06-27
179,0.9415,99.56,0.57425,35.7,7.458,15.6466,0.6253,260.11,3.7638,0.5634,0.4088,4.144,20028.0,8.386,207.1275,43.026,1.5479,72.69,8.175,585468.0,1.5666,1.394,7.3381,1050.56,2.0062,1.6327,6.4041,,,,,,,,,,,,,,,2000-06-28
180,0.9504,99.56,0.57465,35.828,7.4604,15.6466,0.6257,260.08,3.8022,0.5668,0.4097,4.1733,20267.0,8.404,207.3525,42.96,1.5558,72.85,8.1785,589218.0,1.5729,1.4052,7.4113,1059.9,2.028,1.6496,6.4865,,,,,,,,,,,,,,,2000-06-29
181,0.9556,100.57,0.57488,35.622,7.461,15.6466,0.6323,260.15,3.8185,0.5696,0.4114,4.1835,20416.0,8.421,207.3492,42.641,1.5576,73.1,8.185,590718.0,1.5894,1.4157,7.4456,1064.68,2.031,1.6513,6.4981,,,,,,,,,,,,,,,2000-06-30
182,0.9556,100.57,0.57488,35.622,7.461,15.6466,0.6323,260.15,3.8185,0.5696,0.4114,4.1835,20416.0,8.421,207.3492,42.641,1.5576,73.1,8.185,590718.0,1.5894,1.4157,7.4456,1064.68,2.031,1.6513,6.4981,,,,,,,,,,,,,,,2000-07-01
183,0.9556,100.57,0.57488,35.622,7.461,15.6466,0.6323,260.15,3.8185,0.5696,0.4114,4.1835,20416.0,8.421,207.3492,42.641,1.5576,73.1,8.185,590718.0,1.5894,1.4157,7.4456,1064.68,2.031,1.6513,6.4981,,,,,,,,,,,,,,,2000-07-02
184,0.9493,100.58,0.57461,35.65,7.4612,15.6466,0.6281,260.22,3.7977,0.5684,0.41,4.1147,20277.0,8.3885,207.3997,42.505,1.5551,72.93,8.169,590213.0,1.584,1.4049,7.4033,1057.72,2.0267,1.6444,6.4486,,,,,,,,,,,,,,,2000-07-03
185,0.9487,100.78,0.57451,35.704,7.463,15.6466,0.6271,259.85,3.7967,0.5684,0.4097,4.089,20293.0,8.3835,207.6835,42.404,1.5528,73.01,8.18,590264.0,1.5871,1.4054,7.4004,1058.65,2.0431,1.6457,6.4464,,,,,,,,,,,,,,,2000-07-04
186,0.9537,101.73,0.57481,35.73,7.4625,15.6466,0.6313,260.07,3.8173,0.5711,0.4105,4.0928,20418.0,8.408,208.7338,42.418,1.5532,73.26,8.187,592413.0,1.6054,1.4179,7.4417,1066.07,2.0589,1.6585,6.4504,,,,,,,,,,,,,,,2000-07-05
187,0.9542,102.44,0.57491,35.688,7.4643,15.6466,0.631,260.17,3.8239,0.5724,0.4105,4.1187,20473.0,8.44,207.4616,42.405,1.5484,73.41,8.18,592641.0,1.6165,1.4197,7.4553,1068.13,2.0685,1.6583,6.4933,,,,,,,,,,,,,,,2000-07-06
188,0.9483,101.86,0.57458,35.64,7.463,15.6466,0.6278,260.13,3.7947,0.569,0.4096,4.0967,20360.0,8.431,207.6182,42.434,1.5458,73.1,8.173,590793.0,1.613,1.407,7.3983,1061.64,2.0685,1.647,6.4864,,,,,,,,,,,,,,,2000-07-07
189,0.9483,101.86,0.57458,35.64,7.463,15.6466,0.6278,260.13,3.7947,0.569,0.4096,4.0967,20360.0,8.431,207.6182,42.434,1.5458,73.1,8.173,590793.0,1.613,1.407,7.3983,1061.64,2.0685,1.647,6.4864,,,,,,,,,,,,,,,2000-07-08
190,0.9483,101.86,0.57458,35.64,7.463,15.6466,0.6278,260.13,3.7947,0.569,0.4096,4.0967,20360.0,8.431,207.6182,42.434,1.5458,73.1,8.173,590793.0,1.613,1.407,7.3983,1061.64,2.0685,1.647,6.4864,,,,,,,,,,,,,,,2000-07-09
191,0.9523,101.82,0.57465,35.607,7.4637,15.6466,0.628,260.16,3.8071,0.5693,0.4104,4.0908,20453.0,8.446,207.6524,42.433,1.5461,73.13,8.1655,592173.0,1.604,1.4098,7.4222,1064.57,2.0581,1.6551,6.4966,,,,,,,,,,,,,,,2000-07-10
192,0.9527,101.77,0.57478,35.533,7.4637,15.6466,0.63,260.23,3.8092,0.5697,0.4107,4.0732,20482.0,8.421,207.9661,42.464,1.5516,73.21,8.1755,592853.0,1.6168,1.4066,7.4256,1063.52,2.074,1.6604,6.4755,,,,,,,,,,,,,,,2000-07-11
193,0.9499,102.29,0.57641,35.468,7.462,15.6466,0.627,260.14,3.8,0.5693,0.4091,4.07,20437.0,8.392,207.8821,42.49,1.5523,73.38,8.1515,592287.0,1.608,1.4034,7.4095,1060.12,2.0603,1.656,6.4607,,,,,,,,,,,,,,,2000-07-12
194,0.9349,100.12,0.57402,35.617,7.4612,15.6466,0.6224,260.19,3.7398,0.5621,0.4074,4.0482,20142.0,8.3485,207.9937,42.825,1.5532,74.29,8.1475,586526.0,1.5832,1.3861,7.2903,1038.53,2.0225,1.6286,6.4204,,,,,,,,,,,,,,,2000-07-13
195,0.9344,100.82,0.57402,35.455,7.4597,15.6466,0.6227,260.13,3.7405,0.5629,0.4073,4.058,20143.0,8.3485,207.5672,42.796,1.5476,75.05,8.1515,587685.0,1.599,1.3863,7.2936,1040.86,2.0333,1.6312,6.4147,,,,,,,,,,,,,,,2000-07-14
196,0.9344,100.82,0.57402,35.455,7.4597,15.6466,0.6227,260.13,3.7405,0.5629,0.4073,4.058,20143.0,8.3485,207.5672,42.796,1.5476,75.05,8.1515,587685.0,1.599,1.3863,7.2936,1040.86,2.0333,1.6312,6.4147,,,,,,,,,,,,,,,2000-07-15
197,0.9344,100.82,0.57402,35.455,7.4597,15.6466,0.6227,260.13,3.7405,0.5629,0.4073,4.058,20143.0,8.3485,207.5672,42.796,1.5476,75.05,8.1515,587685.0,1.599,1.3863,7.2936,1040.86,2.0333,1.6312,6.4147,,,,,,,,,,,,,,,2000-07-16
198,0.9352,101.65,0.57412,35.525,7.4591,15.6466,0.627,260.09,3.7485,0.5646,0.4076,4.0502,20178.0,8.3585,208.0275,42.411,1.5465,74.47,8.166,587948.0,1.6003,1.3877,7.3058,1043.13,2.0311,1.6375,6.4389,,,,,,,,,,,,,,,2000-07-17
199,0.9353,100.93,0.57395,35.667,7.4557,15.6466,0.6241,260.12,3.7417,0.5629,0.4078,4.0297,20202.0,8.387,207.6454,42.554,1.5502,74.14,8.1895,588276.0,1.6025,1.3849,7.2953,1041.94,2.041,1.6349,6.4676,,,,,,,,,,,,,,,2000-07-18
200,0.9216,99.6,0.57346,35.632,7.4535,15.6466,0.6156,260.16,3.6826,0.5564,0.4051,4.0048,19919.0,8.399,207.5889,42.51,1.5473,73.39,8.1735,583156.0,1.592,1.3595,7.1799,1024.17,2.0239,1.6087,6.4321,1.9469,,,,,,,,,,,,,,2000-07-19
201,0.922,99.74,0.57336,35.78,7.4543,15.6466,0.6165,260.23,3.6822,0.5564,0.4053,4.0103,19968.0,8.409,207.8352,42.505,1.5488,73.12,8.189,583629.0,1.5951,1.3625,7.1777,1023.24,2.0124,1.6077,6.4182,1.9468,,,,,,,,,,,,,,2000-07-20
202,0.9363,101.53,0.57399,35.595,7.455,15.6466,0.6185,260.3,3.7413,0.5628,0.4072,4.0198,20295.0,8.388,207.8603,42.533,1.5511,73.6,8.1835,589293.0,1.5945,1.3783,7.2933,1040.91,2.0138,1.6342,6.4495,1.9465,,,,,,,,,,,,,,2000-07-21
203,0.9363,101.53,0.57399,35.595,7.455,15.6466,0.6185,260.3,3.7413,0.5628,0.4072,4.0198,20295.0,8.388,207.8603,42.533,1.5511,73.6,8.1835,589293.0,1.5945,1.3783,7.2933,1040.91,2.0138,1.6342,6.4495,1.9465,,,,,,,,,,,,,,2000-07-22
